sample_idx,ir,red,accel_x,accel_y,accel_z,true_label
2247,326.1213684082031,-294.07713764286257,0.009875819671347255,0.03542866658900728,0.9702517577106402,non_cardiac
2248,338.584228515625,218.7820356899888,0.05207457320569013,-0.0023813048605824567,1.0739543144127162,non_cardiac
2249,345.0983581542969,-618.6138226203954,0.011440143717653664,0.03622178545039614,0.9549442259647652,non_cardiac
2250,350.2475280761719,-175.55297356134884,-0.004464365299847874,0.030809983743374666,0.9935869734482476,non_cardiac
2251,356.63568115234375,-82.53361512120685,-0.018173900435399272,-0.03494171250681248,0.994645586643589,non_cardiac
2252,357.4195251464844,-1831.544105500925,0.02029196274895991,0.04990442896149749,1.0545286750452414,non_cardiac
2253,346.8995056152344,168.52753183448243,-0.0028342059342858095,-0.07632887420122532,0.9855749480339155,non_cardiac
2254,329.81463623046875,-104.0881325809692,-0.07894163283301313,-0.04115623341804317,1.0438311846513078,non_cardiac
2255,317.35931396484375,-1912.4531963141999,0.04082792751792422,-0.0093036179806931,0.9611516140343569,non_cardiac
2256,315.8675231933594,502.60272801036297,0.00828273541082181,-0.06448190767507483,1.0165764173084149,non_cardiac
2257,320.08465576171875,-24.809643041415725,-0.004617545903040225,0.11416647477265762,0.9400723935858379,non_cardiac
2258,322.78485107421875,158.55697585654497,0.06260579190756917,-0.011128572204484235,1.0434714969439025,non_cardiac
2259,325.1773986816406,279.30379284283293,-0.03591763594367791,0.059259769291054046,0.9708796726842461,non_cardiac
2260,332.8158874511719,-321.19535205212486,-0.02825538868545977,0.01529863154910602,1.016466413213706,non_cardiac
2261,343.3187561035156,-830.5235090795553,0.03290173112758261,0.10132195185306392,1.0336651082718535,non_cardiac
2262,345.4350891113281,-344.0308263925514,-0.11837653906882821,0.0028592757453794887,0.893639501663939,non_cardiac
2263,333.772216796875,-330.4841081037337,-0.006312364599664071,0.053847317005787154,0.9262433280399545,non_cardiac
2264,314.928955078125,1714.4168779571826,-0.04596372272810192,0.029991638966821464,0.9784591275922994,non_cardiac
2265,300.533447265625,1423.6938980848806,0.09165280755997995,0.038877055892729426,1.019335905143235,non_cardiac
2266,296.15020751953125,-378.25649951913346,0.09996708271619803,-0.0021270691623230427,0.9927685397134235,non_cardiac
2267,296.744873046875,-321.3167580538788,-0.03658533148139535,0.03570761397266307,1.0444152471005281,non_cardiac
2268,299.7750549316406,247.41614029361034,0.08104785110252474,0.021064063522440786,0.9574519460589186,non_cardiac
2269,309.6116027832031,434.7613052104477,-0.025286272748742587,-0.04660179576786251,0.9989610627837735,non_cardiac
2270,326.1181335449219,-537.7442922497116,0.08067242562250468,-0.09525155088874508,0.8844650253629606,non_cardiac
2271,341.7806701660156,-776.979248937129,0.08283934193130003,-0.057310499810675486,1.0094821420872844,non_cardiac
2272,347.985595703125,1493.198678894501,-0.04980263948236658,0.062023792235218034,1.032062547327659,non_cardiac
2273,346.0099182128906,814.1971721941974,0.021471621813711476,0.06423981285468837,0.9955934645057748,non_cardiac
2274,345.4732360839844,-1206.02966423985,0.04123583189633787,0.11414532232307838,1.0479476100484917,non_cardiac
2275,346.64849853515625,-1370.4767578674455,-0.01969908210697558,-0.01691959460903673,0.9812770779110541,non_cardiac
2276,340.2447509765625,-643.6940109719311,0.0017742209194714868,0.026796058281268974,0.9630771647178916,non_cardiac
2277,325.52972412109375,166.2347895540853,0.04583577500664234,0.025168073478118523,1.0113536244285135,non_cardiac
2278,315.0433654785156,419.73508573950505,0.013666856796956589,0.05404327527896639,0.9336042066289802,non_cardiac
2279,317.8685607910156,-268.6016266183345,0.09231600689022658,0.04070559468624811,1.0158778994873385,non_cardiac
2280,328.8439636230469,-1256.8981470475862,0.043979042926170754,0.07751009809703192,1.0302737739858923,non_cardiac
2281,338.196533203125,164.887041607499,0.025364897646905776,0.014472217700081585,0.9114118240766115,non_cardiac
2282,341.5500793457031,461.47668655867517,0.02428587616970411,0.00799339520817371,0.9779527969773097,non_cardiac
2283,342.7180480957031,-6.503147485488437,0.1337772967943432,-0.0692521549434436,0.996466920793369,non_cardiac
2284,346.3243103027344,-390.1278872863905,0.07427574738227812,0.07173513940085201,1.0556903261158765,non_cardiac
2285,347.2842712402344,440.1131435729774,-0.04960946890600387,-0.024260740963749753,1.0247267740804138,non_cardiac
2286,339.50732421875,-50.1864241671328,-0.000987696441038896,0.10937928963747212,1.0052721273894492,non_cardiac
2287,326.5572814941406,-876.4138564990343,0.02367978377653167,0.04594317163274426,0.9803523868236941,non_cardiac
2288,315.7866516113281,66.56947053316935,0.01991663356783966,-0.009739847730140635,0.9921551121038273,non_cardiac
2289,309.3292236328125,-1012.0870354708584,-0.010124298969980553,0.03686334348615875,0.9232615155653024,non_cardiac
2290,304.3729553222656,741.5351615264983,-0.06047796936420235,0.04708956061761578,1.005462028070315,non_cardiac
2291,302.8533630371094,357.20372511419794,-0.03402671590827503,0.012836644679743828,0.9417591558088901,non_cardiac
2292,310.6848449707031,-780.9663767888076,0.11619812853764087,-0.053906350883834345,1.079874676641482,non_cardiac
2293,326.96368408203125,157.55336835535078,-0.026899536700509957,0.045315844527630184,0.9811535569187024,non_cardiac
2294,342.6224365234375,965.0784644316112,-0.004741260323363481,0.07109653118921708,1.0350966644992563,non_cardiac
2295,346.2118835449219,-1674.4554343619445,-0.00013436833626393092,-0.02110157622105081,1.0979707181573461,non_cardiac
2296,334.534912109375,-116.0555568890814,0.08455136940071489,0.03143587547301646,0.9795354575066714,non_cardiac
2297,318.60150146484375,1273.427502529802,0.029047924566224896,0.028512105668900077,1.0542162930444519,non_cardiac
2298,311.55523681640625,-1215.0791421983201,-0.03384160275864242,0.025470657149115443,0.9552382824801822,non_cardiac
2299,312.250732421875,-137.7950356975229,0.07977237562748747,0.11459234498010419,0.9898820376014256,non_cardiac
2300,310.0999450683594,-1116.840322823182,0.041438895914295934,0.09477184412835263,0.979503139087571,non_cardiac
2301,305.9613037109375,-60.25407935005343,-0.03219424389039804,0.07649122750676807,1.0198151874806431,non_cardiac
2302,310.0927734375,-1878.3105770416391,0.00413323193130016,0.09754190443475433,1.0063258245183622,non_cardiac
2303,323.91864013671875,-1272.2759373344722,-0.07448770218591542,0.04184524194125679,0.9915677660522302,non_cardiac
2304,340.2391052246094,-426.70935437710153,0.108565472223436,0.023716087772264173,0.9842345539880589,non_cardiac
2305,351.632080078125,99.99260146060828,0.03639588117851149,0.03680910784008186,0.9241654894688673,non_cardiac
2306,355.830810546875,287.38765817447927,0.02055037850359445,0.008188836432656695,1.064804951027571,non_cardiac
2307,354.539306640625,323.96968774622314,0.13458477391750184,-0.03128882371399751,0.9463105861705403,non_cardiac
2308,346.1661682128906,888.5981502319951,-0.0275158787151567,-0.008237896290575409,0.9600873931019136,non_cardiac
2309,329.373291015625,537.1342638141239,0.017309507305480868,0.07906600341242732,0.9295686655141796,non_cardiac
2310,310.33001708984375,568.5925767287252,-0.06230493788555427,-0.0674937559805418,1.049888240039493,non_cardiac
2311,299.8954772949219,-772.5712711221563,0.0809833602763607,-0.05208728161211741,0.9130862716841164,non_cardiac
2312,301.8855285644531,-129.9099769071007,0.02116672107794402,0.07930064932860689,1.0454057382773785,non_cardiac
2313,307.166015625,2480.459282444418,0.024348914790820533,0.058779246895105164,1.0110438024966688,non_cardiac
2314,309.2398681640625,1764.6287767922443,-0.013031940817053512,0.120124514147913,0.9946351806241982,non_cardiac
2315,314.499267578125,640.4760999779834,-0.04091144763884763,0.0013030711125311782,0.9175996636291089,non_cardiac
2316,329.14202880859375,570.9690097970501,0.015546216872500143,0.079541388719797,0.9314476950469912,non_cardiac
2317,346.55560302734375,765.834256154848,0.07108824601733194,0.1294103178988535,1.0136511463535258,non_cardiac
2318,353.14373779296875,-323.4892024548586,-0.04318026341787854,-0.01794109477754176,0.9779934539241448,non_cardiac
2319,346.2506408691406,1526.3611532893717,-0.04938150554710456,-0.037789190588194646,0.9817450358915495,non_cardiac
2320,335.3191223144531,-301.68484895992435,0.005712972775048882,0.05502840860384753,0.9347280739185644,non_cardiac
2321,326.13409423828125,-71.76179162757705,0.1083897083301796,0.07783481761569823,1.0392925760423903,non_cardiac
2322,314.8487548828125,1698.073682280266,-0.017822856424628837,0.11175714193128804,0.9775883096356747,non_cardiac
2323,297.6712341308594,-1638.5145261267514,0.10557468832866103,0.07833876558043636,0.9498853087736328,non_cardiac
2324,285.00128173828125,276.3710589122415,-0.00797259204067704,0.1183527687927453,1.0448581755732245,non_cardiac
2325,292.0260925292969,-1358.6679050366822,0.006985209602998423,0.034968570681020265,1.004694786370937,non_cardiac
2326,315.8056640625,-519.925784934971,-0.023906507029661378,0.014746571720957505,0.9617418738532361,non_cardiac
2327,339.3007507324219,-79.46038365938603,-0.006685543582347698,0.04811568473673915,0.946850361941805,non_cardiac
2328,350.8608703613281,-283.9762604375933,0.05111926603252447,0.030262969593511733,1.0329383957303302,non_cardiac
2329,353.2038269042969,128.87617950809994,0.059282517097901465,0.08716419511533059,1.0262211350900745,non_cardiac
2330,353.5640563964844,-610.4703519678765,0.05017404410454195,0.015752897013856376,1.0232652092741723,non_cardiac
2331,349.60101318359375,-88.76323545695827,-0.030334592849075,0.012432770353713055,1.0322719618832825,non_cardiac
2332,337.0960388183594,-940.3291441995405,0.012155675013945197,0.04709368420866495,0.9418460339161396,non_cardiac
2333,320.42791748046875,-312.1716965946556,0.08327003490764794,-0.0041386368461597545,1.01457209593355,non_cardiac
2334,307.9735107421875,-1098.6243465355822,0.013613703414632937,0.07148164227657919,0.9755898446398971,non_cardiac
2335,304.2130432128906,508.5706533876964,-0.03535136192087688,-0.07033554614588755,0.9793943402582138,non_cardiac
2336,306.4180603027344,-1026.252946733129,-0.045081788963100465,0.05154135923689815,1.0669883001923937,non_cardiac
2337,311.4305114746094,538.33868285499,-0.09676957261025416,-0.03988378378554604,1.0102331245645462,non_cardiac
2338,319.6788635253906,-333.4057097313982,0.07661910363459765,0.040063937716788206,1.0109895675497311,non_cardiac
2339,331.1082458496094,-246.44148240159853,0.04010405595346564,0.053579920752511376,1.0771576678753552,non_cardiac
2340,342.79217529296875,922.2819977028611,0.04545442589959778,-0.03748702676979404,0.9710393892131017,non_cardiac
2341,348.22442626953125,77.84010632673358,0.02526062416355835,-0.015972565237320806,0.9816430636785943,non_cardiac
2342,343.77294921875,-1501.002054177493,-0.011644248430332677,-0.010441681419206823,1.0295544479897787,non_cardiac
2343,333.71331787109375,386.4327969395092,-0.004810556362684055,-0.030107446465573635,0.9588097247966962,non_cardiac
2344,324.0368347167969,-2295.430527815735,0.01661098174884554,0.13078749055583935,1.007708979518816,non_cardiac
2345,316.50982666015625,203.11471040968985,0.08926715574021715,0.04956704237778381,0.886757015866403,non_cardiac
2346,310.1545715332031,-323.72940266858376,0.03375111898633938,-0.01809510223354357,0.9266645392869699,non_cardiac
2347,307.63165283203125,-1111.983693413801,-0.03944201393420779,0.11460284714502725,0.9153489002859102,non_cardiac
2348,313.5156555175781,54.75821404764219,-0.016462181560905183,0.08294332159991355,1.0281254192150802,non_cardiac
2349,325.4039001464844,-250.86598741181547,-0.07134167579126954,0.019095080283691855,0.9687178000230514,non_cardiac
2350,334.9273986816406,1577.004278219583,0.004844183061196986,0.06249112771026097,0.9656634387202105,non_cardiac
2351,337.2705993652344,-353.8823535262337,-0.0014474853438784328,0.09809728045936054,0.9018868522908798,non_cardiac
2352,335.87091064453125,1527.6350766393841,-0.004111076025725614,0.048272149776051716,0.9318973524934665,non_cardiac
2353,334.80291748046875,1085.9196794768227,-0.01712595456135694,-0.04154925864460664,1.0024365682096115,non_cardiac
2354,332.48431396484375,-490.5957761853732,-0.016778051653307903,0.0642142242680278,1.0460019944528576,non_cardiac
2355,326.67633056640625,-653.1502893457762,0.016915896196192343,0.005457541143927248,1.007687623499537,non_cardiac
2356,317.0792541503906,1037.3547753398739,0.01747000969467623,-0.03673562090919476,1.0485279511546362,non_cardiac
2357,306.44757080078125,-115.23237247985088,0.02592496388803707,0.06427491389702136,0.9259450061274276,non_cardiac
2358,300.96820068359375,119.01303617464717,0.058700293320391485,0.13066191664906188,1.0255582563366308,non_cardiac
2359,303.6156921386719,-209.10103159058653,-0.05854593426285907,0.026369127825906523,0.9915295047935622,non_cardiac
2360,312.7188720703125,-965.8720395493849,0.02548707088656131,0.012711614943009722,1.0194700957234655,non_cardiac
2361,324.89111328125,-302.6877420985466,-0.008954476851519374,0.036049979286365004,0.9597420399981798,non_cardiac
2362,335.234619140625,-767.9698674136226,0.019436845015787612,0.0746297172039943,0.9696924619550119,non_cardiac
2363,340.9751892089844,-1220.9850445549548,0.048060430697773056,-0.020313300778025335,0.9756514764666318,non_cardiac
2364,343.78045654296875,-240.1052626320261,0.0024814831800956793,0.08726755187672017,0.9557436884002859,non_cardiac
2365,344.3871765136719,1407.7105597017978,0.07583155990490917,-0.04954176317230302,0.9863882498422097,non_cardiac
2366,338.93731689453125,1275.014980509587,0.06040306953709213,0.05942924285351163,0.943386475736667,non_cardiac
2367,326.4400634765625,-56.57938322468436,-0.04740586862546015,0.06860779109209861,0.9306322107759866,non_cardiac
2368,311.8791198730469,100.18821980403229,0.0435701183969239,-0.0020066531568443784,0.993725569120019,non_cardiac
2369,299.0219421386719,399.5389595971528,0.13117943294943607,0.10255610343661788,1.0366836344833568,non_cardiac
2370,293.1679992675781,1072.1503182803444,-0.05529124709182711,0.04040633462926406,0.9969273033846789,non_cardiac
2371,301.8450012207031,245.39589906124286,0.009157014750957732,0.09175787263696074,0.9073741815597207,non_cardiac
2372,322.2912292480469,-386.6228479599742,0.030274861868388563,0.030579872511978468,0.9562414091842311,non_cardiac
2373,341.2263488769531,-318.3098347099603,0.10144356024465237,-0.03988913316721322,0.9955633323372406,non_cardiac
2374,349.92559814453125,893.0930025850206,0.018191019506635465,-0.08667335228614945,0.9218108238526126,non_cardiac
2375,350.2323913574219,2061.6911018935707,-0.034907697848869566,0.06394695302952336,1.0419203197892024,non_cardiac
2376,344.60357666015625,-504.9105907722941,0.044155505218307564,0.03623349501682326,0.8828676607775512,non_cardiac
2377,334.0536804199219,-1637.8918946234824,0.024990991337579267,-0.0019273436888186148,1.0532965928141338,non_cardiac
2378,324.51123046875,637.07834598891,0.08213868672670015,0.13723637318077023,1.0299080246073373,non_cardiac
2379,318.0614013671875,-68.22147356830916,0.055278416851063536,-0.028179009988533846,0.9980137842712956,non_cardiac
2380,310.2677001953125,103.21844502258817,-0.048540205934769695,0.06938075396545341,0.9335163437687074,non_cardiac
2381,301.8634033203125,976.7662979390386,0.0031054048908685508,-0.017602976717611515,0.970184149494543,non_cardiac
2382,298.9052429199219,46.723008346116245,0.03706954100482725,-0.00465679740000172,1.0050458074582442,non_cardiac
2383,306.7481384277344,-1062.5900826643156,-0.036936092966792275,0.09462349702944278,0.9612196725033917,non_cardiac
2384,324.478759765625,-1569.3732791054167,0.06514487881057329,0.13217698005282089,0.8703329797123053,non_cardiac
2385,343.4775695800781,-44.832513242611924,-0.03645275561536156,0.013369516568708419,1.0531288878764822,non_cardiac
2386,355.3086242675781,-928.8666071331746,-0.01077752518894533,0.043012468753335975,0.9567514482363598,non_cardiac
2387,357.369873046875,223.8719237013839,0.04230927364285688,-0.037820877152670254,1.036195314511892,non_cardiac
2388,351.8484191894531,-1021.6448594673673,-0.13809491311768532,-0.07225922751060103,1.086087258791187,non_cardiac
2389,340.491455078125,-287.58402212643614,0.02245585506344633,-0.021800678109871973,1.105634691211035,non_cardiac
2390,324.9716796875,-1178.402695251857,0.0670676634946331,0.08103800319814701,0.9721860362901354,non_cardiac
2391,310.7648620605469,-295.83698597573346,0.04525376610189405,0.04942809228526324,0.9093011628835068,non_cardiac
2392,303.2589416503906,-362.3678842472902,0.04381328887384488,0.014218757668480277,1.0590820439488449,non_cardiac
2393,305.76226806640625,467.44102434364004,0.08009116004527715,-0.009147848339167767,0.9628256320575854,non_cardiac
2394,317.88238525390625,1063.8481537353202,0.023327994938193798,0.05693490068094946,0.9726076185097169,non_cardiac
2395,333.1897277832031,-152.92113322228872,0.007721357622649491,0.05467440454441773,1.01509409655123,non_cardiac
2396,344.44976806640625,-693.7415180531937,0.07281416171365115,0.03568418215348546,0.9482709093156546,non_cardiac
2397,348.725341796875,1553.0524079566876,-0.0764880561702774,0.06488426244511995,0.9764576609579266,non_cardiac
2398,348.2417297363281,283.21273211091705,-0.004287344099873592,0.008669023841870353,0.9131606051405944,non_cardiac
2399,345.0121765136719,481.42954869483617,-0.006517670370184749,-0.10950905330048775,0.9728603735908685,non_cardiac
2400,337.2920227050781,479.37102329876467,-0.03234413353751884,0.1173540873612061,1.0162610915797183,non_cardiac
2401,325.1552734375,1154.1999864990516,0.0024667835368364765,0.031692550784906584,1.030687704447427,non_cardiac
2402,311.49322509765625,799.4298653502279,-0.025339490974175823,0.011594540279403709,0.9751973374914653,non_cardiac
2403,300.0942687988281,535.0792106138432,0.14055098624609616,0.027068434674474826,0.8926307056535929,non_cardiac
2404,294.1611633300781,606.3606399914225,0.054147026170884856,0.1558467756611755,0.9443048406584924,non_cardiac
2405,294.6171875,-690.1777078652592,0.1916465454050709,0.0200822035272223,1.0446039668843294,non_cardiac
2406,304.1690979003906,-490.57395954715884,-0.015643917518316112,0.00943644968900584,0.930080657705545,non_cardiac
2407,323.96331787109375,-89.95569014038952,-0.04098065043493702,-0.08679104959358024,1.0519839211712598,non_cardiac
2408,346.2203674316406,69.57692172641822,-0.04576129948625379,0.042248794645400406,1.0101669858757079,non_cardiac
2409,359.5521240234375,10.121162424398927,-0.020158841439903666,0.02564607651404446,0.9883103726733024,non_cardiac
2410,359.50701904296875,241.84231926601984,-0.012304459991824382,0.025707666334981404,0.9957511836492403,non_cardiac
2411,352.02716064453125,16.646577698822117,-0.03934698957842906,-0.04356022734123606,0.9494393393713985,non_cardiac
2412,343.83856201171875,-345.64893087457637,0.019330618453661075,0.09427418357797782,1.0687627949685816,non_cardiac
2413,335.4095458984375,-1299.943839004576,0.029236049738720175,0.07183178975262725,0.999380606989464,non_cardiac
2414,325.4095458984375,662.8173842520494,0.0699562656553989,0.029620262450108337,1.0132688197063502,non_cardiac
2415,315.2712097167969,464.68806217103116,-0.00165648753255568,0.02269419577244955,1.0908646149944892,non_cardiac
2416,312.4998779296875,-705.491190533985,-0.048842626858895975,0.0231129117600819,0.9624493611202841,non_cardiac
2417,323.406005859375,392.94288220206573,0.06248267452057626,0.11662331645849365,0.9768341581299291,non_cardiac
2418,341.7104187011719,310.8500844819937,-0.13021940015940936,0.05467704649065924,1.0247082421165998,non_cardiac
2419,354.3809814453125,53.880509304891305,-0.07412667810038738,0.010377428779830219,0.9893993957302056,non_cardiac
2420,356.6469421386719,-1471.933743741177,-0.10667364769699239,0.05772688005890561,1.0155651288269947,non_cardiac
2421,355.38330078125,-966.6549027245874,0.025177429608764422,-0.032054779608267484,0.9559545943980554,non_cardiac
2422,353.94024658203125,-483.69612740069556,-0.01999818532014313,0.04753800112104983,0.941823182837335,non_cardiac
2423,346.15167236328125,1284.579993755826,0.08850712085173733,0.042291903441604994,0.8798776945918299,non_cardiac
2424,330.84991455078125,-689.4566963848702,0.09990996190235767,0.030873970371531386,0.964139996714656,non_cardiac
2425,315.4613952636719,-280.9049727110349,0.017935245697925727,-0.07203604452028371,1.002452647670137,non_cardiac
2426,306.2486572265625,-890.7955244436782,-0.11491452401855118,-0.030492112199401285,1.0628291455285699,non_cardiac
2427,302.0428771972656,-397.1441542690053,0.0780180803559897,0.0048004151094873816,0.9423261737614503,non_cardiac
2428,299.8309326171875,269.3089209742719,0.06090486483760753,0.019863125337005377,1.0034566131512523,non_cardiac
2429,303.4097595214844,-1659.9161774256982,0.04497898711994801,-0.03347639962019584,1.0336194089232809,non_cardiac
2430,316.105712890625,-2269.2959193158554,-0.09750899237795485,0.09839250184636295,0.9107381413427501,non_cardiac
2431,334.0058898925781,524.5306165505797,-0.020319131731920265,-0.012470635591385653,1.0301600742931534,non_cardiac
2432,347.81353759765625,23.691275160812523,0.05107111220562297,0.0409317060315782,1.0204560787857826,non_cardiac
2433,348.7881164550781,-487.2926505461939,0.03658859480174097,0.018402841530125846,0.8927092293847314,non_cardiac
2434,341.5513000488281,769.5764053637514,-0.10787327117062792,-0.09766208776350693,0.9896064087990384,non_cardiac
2435,336.9251708984375,771.0681245197901,0.00022146440005699035,0.014805817499716,1.0037482319867916,non_cardiac
2436,333.6202087402344,-1678.5429379953216,-0.00023679288971630713,-0.03005934306898102,0.9136865775343411,non_cardiac
2437,324.2057800292969,-138.28269443039588,-0.08693202857360494,0.08532800430063851,1.0392392929691128,non_cardiac
2438,311.6258544921875,880.8604607245526,-0.058680048731769,0.0075974843481077005,1.014861372365895,non_cardiac
2439,309.7914123535156,-538.6028588357011,0.09501520478861496,-0.009578007732248442,1.0009340395681514,non_cardiac
2440,325.5010681152344,-254.8731829993676,0.07217979250516685,-0.06886939506529817,0.9534982484956124,non_cardiac
2441,348.8124694824219,757.4921544824751,0.009697023351840932,-0.015892739267170313,1.1020264100489836,non_cardiac
2442,363.26904296875,-218.49243718993432,0.057009303556092815,0.03194922722887139,0.9415292046992089,non_cardiac
2443,361.4400939941406,-960.6684295424342,0.05692765492210361,0.054695513412582636,0.9647371800847635,non_cardiac
2444,353.2186279296875,-552.860124001729,-0.01107181450840355,-0.05477509323913006,0.9875494715402483,non_cardiac
2445,347.83636474609375,-1063.689822494757,0.056798539139504826,0.07383361668571628,1.021849630775571,non_cardiac
2446,338.6883850097656,438.2365402131436,0.05460214190798752,-0.009223288491053975,0.9669626094116294,non_cardiac
2447,321.4081726074219,-1382.2006685698502,0.07439459822165659,0.04504164542158985,0.9499867788464861,non_cardiac
2448,304.689697265625,796.0927153223796,0.03762731331232834,0.06481612447061297,1.0283742165326077,non_cardiac
2449,297.4760437011719,-1319.3918142221994,0.01705314336665778,-0.005517139395529714,1.0122516467878424,non_cardiac
2450,297.3211364746094,31.520337490159385,0.09985550426341235,0.02906680909841276,0.9565234866052457,non_cardiac
2451,297.0845642089844,-1176.706820232039,0.029078349453307555,-0.04294701707185325,1.0033113012717274,non_cardiac
2452,299.7127990722656,-257.1241656437222,-0.004270956803939355,0.07128461922497181,0.9966991001047538,non_cardiac
2453,312.649169921875,812.5135894674198,0.06605478370311062,0.14123609833301007,0.9799406310411366,non_cardiac
2454,333.7227478027344,892.5232883924946,-0.032231773862189145,0.04523242207802178,0.9866866156468773,non_cardiac
2455,348.75323486328125,1038.3595647757143,0.018650932155951993,-0.010141153708837284,1.0201959021080143,non_cardiac
2456,343.96044921875,-75.71134918474586,0.014843068217312684,-0.09131159500784278,0.9788935150860555,non_cardiac
2457,326.365966796875,81.17017769136373,0.02857385312891346,0.08254136082924438,0.9611227779945535,non_cardiac
2458,315.80108642578125,181.15815799291738,-0.03058565219209959,0.08098570859847344,0.9594301139020716,non_cardiac
2459,316.6051940917969,487.7151727593654,0.016614585992140246,0.04573758698772027,1.0295164856254455,non_cardiac
2460,315.8115539550781,-323.8040863003623,0.011561585987541655,-0.03671896310291985,1.043695052113669,non_cardiac
2461,306.404296875,874.9764305361111,-0.011460729582619985,-0.005979824900505807,1.0954260120945507,non_cardiac
2462,300.9464111328125,255.6811208002069,0.05678161332819393,-0.03401066084464012,0.9660526387733802,non_cardiac
2463,314.00439453125,910.0454638957646,-0.0016920179942633978,-0.017870261825168803,0.8914323993444281,non_cardiac
2464,340.3694152832031,377.3211661714031,0.052739180493577495,0.06137045740517916,1.0037154968116808,non_cardiac
2465,360.3926086425781,537.4639051282696,-0.00982046116712765,0.032045687343668916,1.0241765837046002,non_cardiac
2466,362.4453430175781,-588.47765835419,-0.04310583144060724,0.003765914289496068,0.9619789763458757,non_cardiac
2467,355.9474792480469,-337.4115643476515,0.04715180579893864,0.034569053882157606,0.9235915568757302,non_cardiac
2468,352.0999450683594,-1037.6001876915743,-0.021030403806901438,0.11263277975753117,0.9406049503794816,non_cardiac
2469,344.6641845703125,-241.16169885144382,0.018772920553336226,-0.011718673231536674,1.055610892455605,non_cardiac
2470,326.07147216796875,-145.48613938285607,0.007591574599642717,-0.00174687008033882,0.9299524897861321,non_cardiac
2471,303.6201171875,663.8324723539272,-0.0018272440730076906,0.06382279748452131,1.0257302959292778,non_cardiac
2472,291.9509582519531,-1011.5934261607463,-0.057737400776779614,0.10168145775863867,0.9780553506847,non_cardiac
2473,294.80902099609375,2582.332612544514,-0.04378216347743843,0.027412191825185006,0.9585633769249835,non_cardiac
2474,301.9255676269531,-102.21544987601413,-0.019211798474451987,-0.011986212298171647,0.986055322811634,non_cardiac
2475,307.7179870605469,1001.6642528121338,-0.015190130696679483,-0.06785524773198087,1.0177292413532852,non_cardiac
2476,314.7878723144531,826.8642734589212,-0.016326589056112083,0.08257481463160651,1.018363386452524,non_cardiac
2477,322.2460632324219,-2020.6217966090167,0.04255221628019896,0.030037108648981285,1.0576743978463317,non_cardiac
2478,324.9588928222656,-214.54146765549984,-0.0063344950684025205,-0.030783663086927367,1.008440441094097,non_cardiac
2479,320.3894958496094,1173.8642415383358,-0.1301326144215742,0.0014971329389299112,1.0016696255561595,non_cardiac
2480,315.11700439453125,-1944.2890031421664,-0.010965730773576604,0.08555142307552863,1.0267914127328368,non_cardiac
2481,317.8459777832031,610.2244575992812,0.01638544048534387,-0.00017329502909928587,1.0471271497047965,non_cardiac
2482,326.9120178222656,-737.3753534527647,-0.024582939793000975,-0.000998115013956448,1.029087986683574,non_cardiac
2483,332.3453063964844,-378.04410178703176,0.04125700565368612,0.12562526238676913,0.9792694293187347,non_cardiac
2484,328.3165588378906,174.28662636127103,-0.08672893696472415,0.05451557257662913,1.0553895836352423,non_cardiac
2485,323.072021484375,-1497.7178992274307,0.0018995353299058049,0.10092945658960008,1.0823771573944674,non_cardiac
2486,328.1775817871094,151.4137606636781,-0.0240020628061431,-0.004453080736430762,0.9256931403952188,non_cardiac
2487,340.55584716796875,-522.1021614315565,0.03839982350312613,0.057469380617949484,1.0215898611098673,non_cardiac
2488,346.4142150878906,-604.7072027033835,-0.053363577842488456,-0.019088529029881517,0.9164136498766455,non_cardiac
2489,339.0965881347656,555.9101684945672,-0.07292220996594498,-0.049226550891805984,0.9086473511945403,non_cardiac
2490,328.500732421875,2800.672672586781,0.000845040599285158,0.042092470766878165,1.0224833662720272,non_cardiac
2491,327.1759033203125,269.02854895992334,0.009164990912275194,-0.014449028448136145,0.9896568033491933,non_cardiac
2492,334.0972900390625,437.1851438652334,0.039571659456900006,0.004893310751105641,0.9928852098515243,non_cardiac
2493,339.4699401855469,-46.192674844059354,-0.005640657917740875,-0.006896500868423701,0.9918769534579129,non_cardiac
2494,336.41424560546875,-584.2645477125286,-0.04743298738774746,0.07431143445651751,0.9095561212168773,non_cardiac
2495,328.58892822265625,201.05124776844463,0.033849043623044396,-0.05012019616479513,1.0679004825854648,non_cardiac
2496,322.7100524902344,1208.717372522688,0.0548419737041787,-0.021761592095308275,0.9668849066459443,non_cardiac
2497,317.62652587890625,145.41490941386354,-0.04807071652142204,0.017033057846425496,1.0112119436641636,non_cardiac
2498,312.9637451171875,706.3950159045893,0.14163240557063947,-0.050333538082005955,1.0539099339034663,non_cardiac
2499,313.25250244140625,-187.80549929576858,-0.01996693743878345,0.03420169823568869,1.035256137094061,non_cardiac
2500,319.1708984375,2009.7713725924928,0.03797892560045909,0.041766016155107985,0.9798669627838837,non_cardiac
2501,324.4435119628906,-1325.524882546865,0.009573070756071372,0.027864483542452242,1.0516902431873851,non_cardiac
2502,322.8312072753906,461.3492284417763,-0.06553295193902067,-0.005297905249812232,0.9258611554609573,non_cardiac
2503,319.0577697753906,426.40297545659115,-0.03958806257378479,-0.021053379642557383,1.0464803041080046,non_cardiac
